Level	NameEN	NameKK	NameRU	Number
2	с.о.Байдибек би	с.о.Байдибек би	с.о.Байдибек би	194043000
2	Жанашарский с.о.	Жанашарский с.о.	Жанашарский с.о.	194047000
2	Тургенский с.о.	Тургенский с.о.	Тургенский с.о.	194081000
2	Шелекский с.о.	Шелекский с.о.	Шелекский с.о.	194083000
2	Карабулакский с.о.	Карабулакский с.о.	Карабулакский с.о.	196430000
2	Алдабергеновский с.о.	Алдабергеновский с.о.	Алдабергеновский с.о.	196433000
2	с.о.им.Бактыбая Жолбарысулы	с.о.им.Бактыбая Жолбарысулы	с.о.им.Бактыбая Жолбарысулы	196435000
2	Жалгызагашский с.о.	Жалгызагашский с.о.	Жалгызагашский с.о.	196437000
2	Масакский с.о.	Масакский с.о.	Масакский с.о.	194065000
2	Байтерекский с.о.	Байтерекский с.о.	Байтерекский с.о.	194067000
2	с.о.Согеты	с.о.Согеты	с.о.Согеты	194069000
2	с.о.Бартогай	с.о.Бартогай	с.о.Бартогай	194071000
2	Рахатский с.о.	Рахатский с.о.	Рахатский с.о.	194073000
2	Саймасайский с.о.	Саймасайский с.о.	Саймасайский с.о.	194075000
2	Ташкенсазский с.о.	Ташкенсазский с.о.	Ташкенсазский с.о.	194077000
2	Тескенсуский с.о.	Тескенсуский с.о.	Тескенсуский с.о.	194079000
2	Узынагашский с.о.	Узынагашский с.о.	Узынагашский с.о.	194230000
2	Айдарлинский с.о.	Айдарлинский с.о.	Айдарлинский с.о.	194233000
2	Аккайнарский с.о.	Аккайнарский с.о.	Аккайнарский с.о.	194235000
2	Аксенгирский с.о.	Аксенгирский с.о.	Аксенгирский с.о.	194237000
2	Актерекский с.о.	Актерекский с.о.	Актерекский с.о.	194239000
2	Бериктасский с.о.	Бериктасский с.о.	Бериктасский с.о.	194241000
2	Бозойский с.о.	Бозойский с.о.	Бозойский с.о.	194243000
2	Дегересский с.о.	Дегересский с.о.	Дегересский с.о.	194245000
2	Кокжазыкский с.о.	Кокжазыкский с.о.	Кокжазыкский с.о.	196439000
2	Кайнарлинский с.о.	Кайнарлинский с.о.	Кайнарлинский с.о.	196443000
2	Каратальский с.о.	Каратальский с.о.	Каратальский с.о.	196447000
2	Конырский с.о.	Конырский с.о.	Конырский с.о.	196449000
2	Сырымбетовский с.о.	Сырымбетовский с.о.	Сырымбетовский с.о.	196453000
2	Туленгутский с.о.	Туленгутский с.о.	Туленгутский с.о.	196455000
2	с.о. Акын Сара	с.о. Акын Сара	с.о. Акын Сара	196457000
2	Таранский с.о.	Таранский с.о.	Таранский с.о.	194265000
2	Темиржолский с.о.	Темиржолский с.о.	Темиржолский с.о.	194267000
2	Ульгулинский с.о.	Ульгулинский с.о.	Ульгулинский с.о.	194273000
2	Улькенский с.о.	Улькенский с.о.	Улькенский с.о.	194275000
2	Унгуртасский с.о.	Унгуртасский с.о.	Унгуртасский с.о.	194277000
2	Каргалинский с.о.	Каргалинский с.о.	Каргалинский с.о.	194279000
2	Шиенский с.о.	Шиенский с.о.	Шиенский с.о.	194281000
2	Шолаккаргалинский с.о.	Шолаккаргалинский с.о.	Шолаккаргалинский с.о.	194283000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	194247000
2	Каракастекский с.о.	Каракастекский с.о.	Каракастекский с.о.	194251000
2	Карасуский с.о.	Карасуский с.о.	Карасуский с.о.	194253000
2	с.о. Матибулак	с.о. Матибулак	с.о. Матибулак	194255000
2	Мынбаевский с.о.	Мынбаевский с.о.	Мынбаевский с.о.	194257000
2	Самсинский с.о.	Самсинский с.о.	Самсинский с.о.	194259000
2	Сарытаукумский с.о.	Сарытаукумский с.о.	Сарытаукумский с.о.	194261000
2	Талапский с.о.	Талапский с.о.	Талапский с.о.	194263000
2	Байсеркенский с.о.	Байсеркенский с.о.	Байсеркенский с.о.	196847000
2	Междуреченский с.о.	Междуреченский с.о.	Междуреченский с.о.	196849000
2	Чапаевский с.о.	Чапаевский с.о.	Чапаевский с.о.	196855000
1	г.Капчагай	г.Капчагай	г.Капчагай	191610000
2	Заречный с.о.	Заречный с.о.	Заречный с.о.	191633000
2	Шенгельдинский с.о.	Шенгельдинский с.о.	Шенгельдинский с.о.	191637000
6	Земли запаса	Земли запаса	Земли запаса	195200000
2	Энергетический с.о.	Энергетический с.о.	Энергетический с.о.	196830000
2	Ащибулакский с.о.	Ащибулакский с.о.	Ащибулакский с.о.	196833000
13	Боралдайская п.а.	Боралдайская п.а.	Боралдайская п.а.	196835000
2	Жетыгенский с.о.	Жетыгенский с.о.	Жетыгенский с.о.	196837000
2	Казциковский с.о.	Казциковский с.о.	Казциковский с.о.	196839000
2	Караойский с.о.	Караойский с.о.	Караойский с.о.	196843000
2	Куртинский с.о.	Куртинский с.о.	Куртинский с.о.	196845000
2	Первомайский с.о.	Первомайский с.о.	Первомайский с.о.	195249000
2	Райымбекский с.о.	Райымбекский с.о.	Райымбекский с.о.	195253000
2	Умтылский с.о.	Умтылский с.о.	Умтылский с.о.	195255000
2	Ушконырский с.о.	Ушконырский с.о.	Ушконырский с.о.	195259000
3	Уштобинская г.а.	Уштобинская г.а.	Уштобинская г.а.	195020000
2	Балпыкский с.о.	Балпыкский с.о.	Балпыкский с.о.	195033000
2	Ельтайский с.о.	Ельтайский с.о.	Ельтайский с.о.	195035000
3	Каскеленская г.а.	Каскеленская г.а.	Каскеленская г.а.	195220000
2	Айтейский с.о.	Айтейский с.о.	Айтейский с.о.	195231000
2	Ельтайский с.о.	Ельтайский с.о.	Ельтайский с.о.	195233000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	195234000
2	Жандосовский с.о.	Жандосовский с.о.	Жандосовский с.о.	195235000
2	Hовошамалганский с.о.	Hовошамалганский с.о.	Hовошамалганский с.о.	195237000
2	с.о.Таусамалы	с.о.Таусамалы	с.о.Таусамалы	195239000
2	�?ргелинский с.о.	�?ргелинский с.о.	�?ргелинский с.о.	195247000
2	Сарыозекский с.о.	Сарыозекский с.о.	Сарыозекский с.о.	194630000
2	Алтынемельский с.о.	Алтынемельский с.о.	Алтынемельский с.о.	194633000
2	Басшийский с.о.	Басшийский с.о.	Басшийский с.о.	194635000
2	Жайнак Батырский с.о.	Жайнак Батырский с.о.	Жайнак Батырский с.о.	194637000
2	Жоламанский с.о.	Жоламанский с.о.	Жоламанский с.о.	194639000
2	Талдыбулакский с.о.	Талдыбулакский с.о.	Талдыбулакский с.о.	194641000
2	Коксуский с.о.	Коксуский с.о.	Коксуский с.о.	194643000
2	Ескельдинский с.о.	Ескельдинский с.о.	Ескельдинский с.о.	195037000
2	Канбактинский с.о.	Канбактинский с.о.	Канбактинский с.о.	195039000
2	с.о.Жолбарыс батыра	с.о.Жолбарыс батыра	с.о.Жолбарыс батыра	195043000
2	Кызылбалыкский с.о.	Кызылбалыкский с.о.	Кызылбалыкский с.о.	195045000
2	Бастобинский с.о.	Бастобинский с.о.	Бастобинский с.о.	195047000
2	с.о.Айту би	с.о.Айту би	с.о.Айту би	195049000
2	Тастобинский с.о.	Тастобинский с.о.	Тастобинский с.о.	195053000
2	Балпыкский с.о.	Балпыкский с.о.	Балпыкский с.о.	194830000
2	Айнабулакский с.о.	Айнабулакский с.о.	Айнабулакский с.о.	194833000
2	Алгабасский с.о.	Алгабасский с.о.	Алгабасский с.о.	194835000
2	Енбекшинский с.о.	Енбекшинский с.о.	Енбекшинский с.о.	194839000
2	с.о. Мусабек	с.о. Мусабек	с.о. Мусабек	194843000
2	с.о.Кабылиса	с.о.Кабылиса	с.о.Кабылиса	194845000
2	Лабасинский с.о.	Лабасинский с.о.	Лабасинский с.о.	194847000
2	Карашокинский с.о.	Карашокинский с.о.	Карашокинский с.о.	194645000
2	Каспанский с.о.	Каспанский с.о.	Каспанский с.о.	194647000
2	Когалинский с.о.	Когалинский с.о.	Когалинский с.о.	194649000
2	Кызылжарский с.о.	Кызылжарский с.о.	Кызылжарский с.о.	194653000
2	Сарыбастауский с.о.	Сарыбастауский с.о.	Сарыбастауский с.о.	194655000
2	Сарыбулакский с.о.	Сарыбулакский с.о.	Сарыбулакский с.о.	194657000
2	Шанханайский с.о.	Шанханайский с.о.	Шанханайский с.о.	194663000
2	Шубарский с.о.	Шубарский с.о.	Шубарский с.о.	194667000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	195637000
2	Жаскентский с.о.	Жаскентский с.о.	Жаскентский с.о.	195638000
2	Коктальский с.о.	Коктальский с.о.	Коктальский с.о.	195639000
2	Коныроленский с.о.	Коныроленский с.о.	Коныроленский с.о.	195643000
2	Пиджимский с.о.	Пиджимский с.о.	Пиджимский с.о.	195645000
2	Сарыбельский с.о.	Сарыбельский с.о.	Сарыбельский с.о.	195647000
2	Талдинский с.о.	Талдинский с.о.	Талдинский с.о.	195649000
2	Улкенагашский с.о.	Улкенагашский с.о.	Улкенагашский с.о.	195653000
2	Муканшинский с.о.	Муканшинский с.о.	Муканшинский с.о.	194849000
2	Мукринский с.о.	Мукринский с.о.	Мукринский с.о.	194853000
2	Жарлыозекский с.о.	Жарлыозекский с.о.	Жарлыозекский с.о.	194855000
3	Жаркентская г.а.	Жаркентская г.а.	Жаркентская г.а.	195620000
2	Айдарлинский с.о.	Айдарлинский с.о.	Айдарлинский с.о.	195633000
2	Баскунчинский с.о.	Баскунчинский с.о.	Баскунчинский с.о.	195635000
2	Болексазский с.о.	Болексазский с.о.	Болексазский с.о.	195835000
2	Жаланашский с.о.	Жаланашский с.о.	Жаланашский с.о.	195837000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	195839000
2	Жылысайский с.о.	Жылысайский с.о.	Жылысайский с.о.	195841000
2	Кайнарский с.о.	Кайнарский с.о.	Кайнарский с.о.	195845000
2	Какпакский с.о.	Какпакский с.о.	Какпакский с.о.	195847000
2	Карабулакский с.о.	Карабулакский с.о.	Карабулакский с.о.	195849000
2	Карасазский с.о.	Карасазский с.о.	Карасазский с.о.	195851000
2	Улькеншыганский с.о.	Улькеншыганский с.о.	Улькеншыганский с.о.	195655000
2	Ушаралский с.о.	Ушаралский с.о.	Ушаралский с.о.	195657000
2	Чулакайский с.о.	Чулакайский с.о.	Чулакайский с.о.	195659000
2	Кегенский с.о.	Кегенский с.о.	Кегенский с.о.	195830000
2	Алгабасский с.о.	Алгабасский с.о.	Алгабасский с.о.	195833000
2	Текесский с.о.	Текесский с.о.	Текесский с.о.	195869000
2	Туюкский с.о.	Туюкский с.о.	Туюкский с.о.	195871000
2	Узынбулакский с.о.	Узынбулакский с.о.	Узынбулакский с.о.	195873000
2	Шалкодинский с.о.	Шалкодинский с.о.	Шалкодинский с.о.	195875000
2	Ширганакский с.о.	Ширганакский с.о.	Ширганакский с.о.	195877000
3	Саркандская г.а.	Саркандская г.а.	Саркандская г.а.	196020000
2	Каркаринский с.о.	Каркаринский с.о.	Каркаринский с.о.	195853000
2	Hарынкольский с.о.	Hарынкольский с.о.	Hарынкольский с.о.	195855000
2	Узак Батырский с.о.	Узак Батырский с.о.	Узак Батырский с.о.	195857000
2	Сарыжазский с.о.	Сарыжазский с.о.	Сарыжазский с.о.	195859000
2	Сатинский с.о.	Сатинский с.о.	Сатинский с.о.	195861000
2	Сумбинский с.о.	Сумбинский с.о.	Сумбинский с.о.	195863000
2	Тасашинский с.о.	Тасашинский с.о.	Тасашинский с.о.	195865000
2	Тегистикский с.о.	Тегистикский с.о.	Тегистикский с.о.	195867000
2	Койлыкский с.о.	Койлыкский с.о.	Койлыкский с.о.	196053000
2	Лепсинский с.о.	Лепсинский с.о.	Лепсинский с.о.	196055000
2	Черкасский с.о.	Черкасский с.о.	Черкасский с.о.	196057000
2	Шатырбайский с.о.	Шатырбайский с.о.	Шатырбайский с.о.	196059000
3	Талгарская г.а.	Талгарская г.а.	Талгарская г.а.	196220000
2	Аманбоктерский с.о.	Аманбоктерский с.о.	Аманбоктерский с.о.	196033000
2	Амангельдинский с.о.	Амангельдинский с.о.	Амангельдинский с.о.	196035000
2	Бакалинский с.о.	Бакалинский с.о.	Бакалинский с.о.	196037000
2	Екиашинский с.о.	Екиашинский с.о.	Екиашинский с.о.	196039000
2	Алмалинский с.о.	Алмалинский с.о.	Алмалинский с.о.	196043000
2	Коктерекский с.о.	Коктерекский с.о.	Коктерекский с.о.	196047000
2	Карабогетский с.о.	Карабогетский с.о.	Карабогетский с.о.	196049000
2	Карашиганский с.о.	Карашиганский с.о.	Карашиганский с.о.	196051000
2	Кендалинский с.о.	Кендалинский с.о.	Кендалинский с.о.	196255000
2	Hуринский с.о.	Hуринский с.о.	Hуринский с.о.	196257000
1	г.Талдыкорган	г.Талдыкорган	г.Талдыкорган	191010000
2	Еркинский с.о.	Еркинский с.о.	Еркинский с.о.	191039000
2	Отенайский с.о.	Отенайский с.о.	Отенайский с.о.	191045000
1	г.Текели	г.Текели	г.Текели	192610000
2	Рудничный с.о.	Рудничный с.о.	Рудничный с.о.	192633000
2	Алатауский с.о.	Алатауский с.о.	Алатауский с.о.	196233000
2	Бельбулакский с.о.	Бельбулакский с.о.	Бельбулакский с.о.	196235000
2	Бескайнарский с.о.	Бескайнарский с.о.	Бескайнарский с.о.	196239000
2	Бесагашский с.о.	Бесагашский с.о.	Бесагашский с.о.	196243000
2	Туздыбастауский с.о.	Туздыбастауский с.о.	Туздыбастауский с.о.	196245000
2	Кайнарский с.о.	Кайнарский с.о.	Кайнарский с.о.	196247000
2	Гульдалинский с.о.	Гульдалинский с.о.	Гульдалинский с.о.	196249000
2	Панфиловский с.о.	Панфиловский с.о.	Панфиловский с.о.	196253000
2	Дардамтинский с.о.	Дардамтинский с.о.	Дардамтинский с.о.	196643000
2	Кетменский с.о.	Кетменский с.о.	Кетменский с.о.	196645000
2	Малодеханский с.о.	Малодеханский с.о.	Малодеханский с.о.	196647000
2	Кольжатский с.о.	Кольжатский с.о.	Кольжатский с.о.	196649000
2	Кыргызсайский с.о.	Кыргызсайский с.о.	Кыргызсайский с.о.	196653000
2	Сумбинский с.о.	Сумбинский с.о.	Сумбинский с.о.	196655000
2	Таскарасуский с.о.	Таскарасуский с.о.	Таскарасуский с.о.	196657000
2	Тигерменский с.о.	Тигерменский с.о.	Тигерменский с.о.	196659000
2	Чунджинский с.о.	Чунджинский с.о.	Чунджинский с.о.	196630000
2	Аватский с.о.	Аватский с.о.	Аватский с.о.	196633000
2	Аксуский с.о.	Аксуский с.о.	Аксуский с.о.	196635000
2	Актамский с.о.	Актамский с.о.	Актамский с.о.	196637000
2	Бахарский с.о.	Бахарский с.о.	Бахарский с.о.	196639000
2	Жумыскерский с.о.	Жумыскерский с.о.	Жумыскерский с.о.	231047000
2	Кенузекский с.о.	Кенузекский с.о.	Кенузекский с.о.	231049000
2	Каиршахтинский с.о.	Каиршахтинский с.о.	Каиршахтинский с.о.	231053000
3	Кульсаринская г.а.	Кульсаринская г.а.	Кульсаринская г.а.	233620000
2	Аккизтогайский с.о.	Аккизтогайский с.о.	Аккизтогайский с.о.	233633000
2	Жемский с.о.	Жемский с.о.	Жемский с.о.	233635000
2	Караарнинский с.о.	Караарнинский с.о.	Караарнинский с.о.	233637000
13	Жана Каратонская п.а.	Жана Каратонская п.а.	Жана Каратонская п.а.	233639000
2	Чарынский с.о.	Чарынский с.о.	Чарынский с.о.	196663000
1	г.Атырау	г.Атырау	г.Атырау	231010000
2	Аксайский с.о.	Аксайский с.о.	Аксайский с.о.	231033000
2	Атырауский с.о.	Атырауский с.о.	Атырауский с.о.	231035000
2	Балыкшинский с.о.	Балыкшинский с.о.	Балыкшинский с.о.	231037000
2	Геологский с.о.	Геологский с.о.	Геологский с.о.	231039000
2	Дамбинский с.о.	Дамбинский с.о.	Дамбинский с.о.	231043000
2	Еркинкалинский с.о.	Еркинкалинский с.о.	Еркинкалинский с.о.	231045000
2	Орликовский с.о.	Орликовский с.о.	Орликовский с.о.	234047000
2	Аккистауский с.о.	Аккистауский с.о.	Аккистауский с.о.	234230000
2	Жанбайский с.о.	Жанбайский с.о.	Жанбайский с.о.	234235000
2	Забурунский с.о.	Забурунский с.о.	Забурунский с.о.	234237000
2	�?сатайский с.о.	�?сатайский с.о.	�?сатайский с.о.	234239000
2	Нарынский с.о.	Нарынский с.о.	Нарынский с.о.	234241000
2	Камыскалинский с.о.	Камыскалинский с.о.	Камыскалинский с.о.	234243000
2	Тущыкудыкский с.о.	Тущыкудыкский с.о.	Тущыкудыкский с.о.	234245000
2	Косчагилский с.о.	Косчагилский с.о.	Косчагилский с.о.	233643000
2	Майкомгенский с.о.	Майкомгенский с.о.	Майкомгенский с.о.	233645000
13	�?ндерборская п.а.	�?ндерборская п.а.	�?ндерборская п.а.	234030000
2	Боденевский c.о.	Боденевский c.о.	Боденевский c.о.	234033000
2	с.о. Елтай	с.о. Елтай	с.о. Елтай	234035000
2	Жарсуатский с.о.	Жарсуатский с.о.	Жарсуатский с.о.	234037000
2	Коктогайский с.о.	Коктогайский с.о.	Коктогайский с.о.	234043000
2	с.о. Есбол	с.о. Есбол	с.о. Есбол	234045000
2	с.о. Орлы	с.о. Орлы	с.о. Орлы	234649000
2	Коптогайский с.о.	Коптогайский с.о.	Коптогайский с.о.	234651000
2	Дашинский с.о.	Дашинский с.о.	Дашинский с.о.	234653000
2	Кудряшовский с.о.	Кудряшовский с.о.	Кудряшовский с.о.	234655000
2	Кигашский с.о.	Кигашский с.о.	Кигашский с.о.	234656000
2	Макашский с.о.	Макашский с.о.	Макашский с.о.	234657000
2	Hуржауский с.о.	Hуржауский с.о.	Hуржауский с.о.	234659000
2	Тенизский с.о.	Тенизский с.о.	Тенизский с.о.	234663000
2	Ганюшкинский с.о.	Ганюшкинский с.о.	Ганюшкинский с.о.	234630000
2	Азгирский с.о.	Азгирский с.о.	Азгирский с.о.	234633000
2	Аккольский с.о.	Аккольский с.о.	Аккольский с.о.	234635000
2	Асанский с.о.	Асанский с.о.	Асанский с.о.	234636000
2	Байдинский с.о.	Байдинский с.о.	Байдинский с.о.	234637000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	234639000
2	Дынгызылский с.о.	Дынгызылский с.о.	Дынгызылский с.о.	234645000
2	Енбекшинский с.о.	Енбекшинский с.о.	Енбекшинский с.о.	234647000
2	Кызылкогинский с.о.	Кызылкогинский с.о.	Кызылкогинский с.о.	234843000
2	Мукурский с.о.	Мукурский с.о.	Мукурский с.о.	234847000
2	Ойылский с.о.	Ойылский с.о.	Ойылский с.о.	234849000
2	Сагизский с.о.	Сагизский с.о.	Сагизский с.о.	234853000
2	Тасшагильский с.о.	Тасшагильский с.о.	Тасшагильский с.о.	234855000
2	Тайсойганский с.о.	Тайсойганский с.о.	Тайсойганский с.о.	234859000
13	Макатская п.а.	Макатская п.а.	Макатская п.а.	235230000
2	Байгетобинский с.о.	Байгетобинский с.о.	Байгетобинский с.о.	235231000
2	Сафоновский с.о.	Сафоновский с.о.	Сафоновский с.о.	234665000
2	Суюндукский с.о.	Суюндукский с.о.	Суюндукский с.о.	234667000
2	Шортанбайский с.о.	Шортанбайский с.о.	Шортанбайский с.о.	234669000
2	Миялинский с.о.	Миялинский с.о.	Миялинский с.о.	234830000
2	Жамбылский с.о.	Жамбылский с.о.	Жамбылский с.о.	234835000
2	Джангельдинский с.о.	Джангельдинский с.о.	Джангельдинский с.о.	234837000
2	Коздыгаринский с.о.	Коздыгаринский с.о.	Коздыгаринский с.о.	234839000
2	Жалгансайский с.о.	Жалгансайский с.о.	Жалгансайский с.о.	235645000
2	Сарайчиковский с.о.	Сарайчиковский с.о.	Сарайчиковский с.о.	235649000
2	с.о. Бейбарыс	с.о. Бейбарыс	с.о. Бейбарыс	235655000
2	Карааульский с.о.	Карааульский с.о.	Карааульский с.о.	633230000
2	Кенгирбайбийский с.о	Кенгирбайбийский с.о	Кенгирбайбийский с.о	633233000
2	Архатский с.о.	Архатский с.о.	Архатский с.о.	633235000
2	Каскабулакский с.о.	Каскабулакский с.о.	Каскабулакский с.о.	633239000
2	Кундыздинский с.о.	Кундыздинский с.о.	Кундыздинский с.о.	633243000
13	Доссорская п.а.	Доссорская п.а.	Доссорская п.а.	235235000
2	Махамбетский с.о.	Махамбетский с.о.	Махамбетский с.о.	235630000
2	Акжаиыкский с.о.	Акжаиыкский с.о.	Акжаиыкский с.о.	235633000
2	Актогайский с.о.	Актогайский с.о.	Актогайский с.о.	235634000
2	Алгинский с.о.	Алгинский с.о.	Алгинский с.о.	235635000
2	Алмалинский с.о.	Алмалинский с.о.	Алмалинский с.о.	235637000
2	Баксайский с.о.	Баксайский с.о.	Баксайский с.о.	235639000
2	Есбольский с.о.	Есбольский с.о.	Есбольский с.о.	235643000
2	Акшаулинский с.о.	Акшаулинский с.о.	Акшаулинский с.о.	633445000
2	Акшийский с.о.	Акшийский с.о.	Акшийский с.о.	633447000
2	Байкошкарский с.о.	Байкошкарский с.о.	Байкошкарский с.о.	633449000
2	Баршатасский с.о.	Баршатасский с.о.	Баршатасский с.о.	633451000
2	Бидайыкский с.о.	Бидайыкский с.о.	Бидайыкский с.о.	633453000
2	Емелтауский с.о.	Емелтауский с.о.	Емелтауский с.о.	633455000
2	Карагашский с.о.	Карагашский с.о.	Карагашский с.о.	633459000
2	Копинский с.о.	Копинский с.о.	Копинский с.о.	633461000
2	Медеуский с.о.	Медеуский с.о.	Медеуский с.о.	633245000
2	Кокбайский с.о.	Кокбайский с.о.	Кокбайский с.о.	633247000
2	Токтамысский с.о	Токтамысский с.о	Токтамысский с.о	633249000
2	Сарыжалский с.о.	Сарыжалский с.о.	Сарыжалский с.о.	633253000
3	Аягоз Г.А.	Аягоз Г.А.	Аягоз Г.А.	633420000
2	Айгызский с.о.	Айгызский с.о.	Айгызский с.о.	633439000
2	Актогайский с.о.	Актогайский с.о.	Актогайский с.о.	633441000
2	Акшатауский с.о.	Акшатауский с.о.	Акшатауский с.о.	633443000
2	Мамырсуский с.о.	Мамырсуский с.о.	Мамырсуский с.о.	633481000
2	Тарлаулинский с.о.	Тарлаулинский с.о.	Тарлаулинский с.о.	633485000
2	Тарбагатайский с.о	Тарбагатайский с.о	Тарбагатайский с.о	633487000
2	Бескарагайский с.о.	Бескарагайский с.о.	Бескарагайский с.о.	633630000
2	Баскольский с.о.	Баскольский с.о.	Баскольский с.о.	633633000
2	Бегенский с.о.	Бегенский с.о.	Бегенский с.о.	633635000
2	Глуховский с.о.	Глуховский с.о.	Глуховский с.о.	633637000
2	Долонский с.о.	Долонский с.о.	Долонский с.о.	633641000
2	Косагашский с.о.	Косагашский с.о.	Косагашский с.о.	633463000
2	Мадениетский с.о.	Мадениетский с.о.	Мадениетский с.о.	633465000
2	Майлинский с.о.	Майлинский с.о.	Майлинский с.о.	633467000
2	Малгельдинский с.о.	Малгельдинский с.о.	Малгельдинский с.о.	633469000
2	Мынбулакский с.о.	Мынбулакский с.о.	Мынбулакский с.о.	633471000
2	Нарынский с.о.	Нарынский с.о.	Нарынский с.о.	633473000
2	Оркенский с.о.	Оркенский с.о.	Оркенский с.о.	633475000
2	Сарыаркинский с.о.	Сарыаркинский с.о.	Сарыаркинский с.о.	633479000
2	Бакинский с.о.	Бакинский с.о.	Бакинский с.о.	633837000
2	Дмитриевский с.о.	Дмитриевский с.о.	Дмитриевский с.о.	633843000
2	Жезкентский с.о.	Жезкентский с.о.	Жезкентский с.о.	633845000
2	Жерновский с.о.	Жерновский с.о.	Жерновский с.о.	633847000
2	Зубаировский с.о.	Зубаировский с.о.	Зубаировский с.о.	633849000
2	Красноярский с.о.	Красноярский с.о.	Красноярский с.о.	633851000
2	Кунарлинский с.о.	Кунарлинский с.о.	Кунарлинский с.о.	633855000
2	Hоводворовский с.о.	Hоводворовский с.о.	Hоводворовский с.о.	633857000
2	Канонерский с.о.	Канонерский с.о.	Канонерский с.о.	633643000
2	Маловладимировский с.о.	Маловладимировский с.о.	Маловладимировский с.о.	633645000
2	Карабасский с.о.	Карабасский с.о.	Карабасский с.о.	633647000
2	Жетижарский с.о.	Жетижарский с.о.	Жетижарский с.о.	633649000
2	Ерназаровский с.о.	Ерназаровский с.о.	Ерназаровский с.о.	633651000
2	Бородулихинский с.о.	Бородулихинский с.о.	Бородулихинский с.о.	633830000
2	Андреевский с.о.	Андреевский с.о.	Андреевский с.о.	633833000
2	Бель-Агачский с.о.	Бель-Агачский с.о.	Бель-Агачский с.о.	633835000
2	Алтайский с.о.	Алтайский с.о.	Алтайский с.о.	634033000
2	Белоусовский с.о.	Белоусовский с.о.	Белоусовский с.о.	634037000
2	Бобровский с.о.	Бобровский с.о.	Бобровский с.о.	634039000
2	Веселовский с.о.	Веселовский с.о.	Веселовский с.о.	634041000
2	Верхнеберезовский с.о.	Верхнеберезовский с.о.	Верхнеберезовский с.о.	634045000
2	Калининский с.о.	Калининский с.о.	Калининский с.о.	634047000
2	Кировский с.о.	Кировский с.о.	Кировский с.о.	634049000
2	Кожоховский с.о.	Кожоховский с.о.	Кожоховский с.о.	634051000
2	Новопокровский с.о.	Новопокровский с.о.	Новопокровский с.о.	633859000
2	Hовошульбинский с.о.	Hовошульбинский с.о.	Hовошульбинский с.о.	633873000
2	Переменовский с.о.	Переменовский с.о.	Переменовский с.о.	633875000
2	Петропавловский с.о.	Петропавловский с.о.	Петропавловский с.о.	633877000
2	Подборный с.о.	Подборный с.о.	Подборный с.о.	633879000
2	Степной с.о.	Степной с.о.	Степной с.о.	633883000
2	Таврический с.о.	Таврический с.о.	Таврический с.о.	633885000
2	Глубоковский с.о.	Глубоковский с.о.	Глубоковский с.о.	634030000
3	Шарская г.а.	Шарская г.а.	Шарская г.а.	634421000
2	Калбатауский с.о.	Калбатауский с.о.	Калбатауский с.о.	634430000
2	Акжальский с.о.	Акжальский с.о.	Акжальский с.о.	634433000
2	Ауэзовский с.о.	Ауэзовский с.о.	Ауэзовский с.о.	634435000
2	Бельтерекский с.о.	Бельтерекский с.о.	Бельтерекский с.о.	634437000
2	Божегурский с.о.	Божегурский с.о.	Божегурский с.о.	634439000
2	Бирликский с.о.	Бирликский с.о.	Бирликский с.о.	634445000
2	Бирликшильский с.о.	Бирликшильский с.о.	Бирликшильский с.о.	634447000
2	Красноярский с.о.	Красноярский с.о.	Красноярский с.о.	634053000
2	Куйбышевский с.о.	Куйбышевский с.о.	Куйбышевский с.о.	634055000
2	Малоубинский с.о.	Малоубинский с.о.	Малоубинский с.о.	634057000
2	Опытнопольский с.о.	Опытнопольский с.о.	Опытнопольский с.о.	634061000
2	Секисовский с.о.	Секисовский с.о.	Секисовский с.о.	634063000
2	Ушановский с.о.	Ушановский с.о.	Ушановский с.о.	634065000
2	Фрунзенский с.о.	Фрунзенский с.о.	Фрунзенский с.о.	634067000
2	Черемшанский с.о.	Черемшанский с.о.	Черемшанский с.о.	634069000
2	Каратобинский с.о.	Каратобинский с.о.	Каратобинский с.о.	634479000
2	Кызылагашский с.о.	Кызылагашский с.о.	Кызылагашский с.о.	634481000
2	Ушбиикский с.о.	Ушбиикский с.о.	Ушбиикский с.о.	634483000
2	Суыкбулакский с.о.	Суыкбулакский с.о.	Суыкбулакский с.о.	634485000
2	Теристанбалинский с.о.	Теристанбалинский с.о.	Теристанбалинский с.о.	634487000
2	Шалабаевский с.о.	Шалабаевский с.о.	Шалабаевский с.о.	634489000
3	Зайсанская г.а.	Зайсанская г.а.	Зайсанская г.а.	634620000
2	Биржанский с.о.	Биржанский с.о.	Биржанский с.о.	634633000
2	Дельбегетейский с.о.	Дельбегетейский с.о.	Дельбегетейский с.о.	634453000
2	Жангизтобинский с.о.	Жангизтобинский с.о.	Жангизтобинский с.о.	634457000
2	Жайминский с.о.	Жайминский с.о.	Жайминский с.о.	634459000
2	Жарминский с.о.	Жарминский с.о.	Жарминский с.о.	634463000
